185,58.0
186,55.0
187,50.0
188,67.0
189,61.0
190,56.0
191,69.0
192,60.0
193,73.0
194,58.0
195,63.0
196,59.0
197,57.0
198,60.0
199,68.0
200,68.0
201,52.0
202,50.0
203,58.0
204,68.0
205,60.0
206,55.0
207,43.0
208,59.0
209,58.0
210,69.0
211,55.0
212,46.0
213,62.0
214,62.0
215,64.0
216,58.0
217,57.0
218,37.0
219,72.0
220,63.0
221,64.0
222,61.0
223,45.0
224,67.0
225,63.0
226,59.0
227,62.0
228,61.0
229,44.0
230,68.0
231,56.0
232,49.0
233,60.0
234,68.0
235,63.0
236,62.0
237,48.0
238,49.0
239,58.0
240,60.0
241,53.0
242,66.0
243,72.0
244,46.0
245,59.0
246,56.0
247,59.0
248,66.0
249,60.0
250,77.0
251,63.0
252,62.0
253,69.0
254,66.0
255,48.0
256,57.0
257,54.0
258,76.0
259,53.0
260,55.0
261,51.0
262,62.0
263,59.0
264,66.0
265,57.0
266,59.0
267,56.0
268,69.0
269,66.0
270,56.0
271,70.0
272,50.0
273,60.0
274,49.0
275,53.0
276,60.0
277,79.0
278,69.0
279,59.0
280,47.0
281,60.0
282,61.0
283,63.0
284,74.0
285,67.0
286,58.0
287,56.0
288,34.0
289,62.0
290,63.0
291,56.0
292,64.0
293,58.0
294,56.0
295,73.0
296,60.0
297,56.0
298,59.0
299,62.0
300,68.0
301,65.0
302,60.0
303,52.0
304,50.0
305,56.0
306,53.0
307,68.0
308,56.0
309,59.0
310,59.0
311,60.0
312,69.0
313,59.0
314,46.0
315,61.0
316,57.0
317,45.0
318,55.0
319,60.0
320,71.0
321,55.0
322,65.0
323,49.0
324,54.0
325,64.0
326,68.0
327,63.0
328,53.0
329,49.0
330,56.0
331,53.0
332,58.0
333,54.0
334,63.0
335,65.0
336,64.0
337,58.0
338,70.0
339,56.0
340,60.0
341,65.0
342,61.0
343,57.0
344,70.0
345,58.0
346,41.0
347,62.0
348,56.0
349,51.0
350,67.0
351,70.0
352,62.0
353,51.0
354,56.0
355,71.0
356,48.0
357,58.0
358,61.0
359,65.0
360,52.0
361,50.0
362,49.0
363,45.0
364,68.0
365,77.0
366,64.0
367,65.0
368,52.0
369,56.0
370,67.0
371,67.0
372,57.0
373,51.0
374,53.0
375,52.0
376,65.0
377,57.0
378,49.0
379,48.0
380,60.0
381,62.0
382,55.0
383,60.0
384,57.0
385,49.0
386,44.0
387,49.0
388,54.0
389,61.0
390,58.0
391,65.0
392,63.0
393,59.0
394,67.0
395,62.0
396,51.0
397,50.0
398,58.0
399,63.0
400,57.0
401,53.0
402,65.0
403,55.0
404,60.0
405,55.0
406,62.0
407,66.0
408,46.0
409,55.0
410,72.0
411,60.0
412,65.0
413,55.0
414,63.0
415,57.0
416,55.0
417,58.0
418,75.0
419,54.0
420,57.0
421,62.0
422,59.0
423,62.0
424,57.0
425,58.0
426,59.0
427,67.0
428,58.0
429,64.0
430,55.0
431,60.0
432,60.0
433,63.0
434,56.0
435,50.0
436,61.0
437,53.0
438,49.0
439,65.0
440,54.0
441,63.0
442,64.0
443,60.0
444,47.0
445,58.0
446,75.0
447,58.0
448,60.0
449,57.0
450,50.0
451,59.0
452,48.0
453,61.0
454,54.0
455,59.0
456,72.0
457,60.0
458,71.0
459,68.0
460,54.0
461,61.0
462,60.0
463,47.0
464,64.0
465,71.0
466,65.0
467,58.0
468,67.0
469,55.0
470,53.0
471,66.0
472,57.0
473,55.0
474,49.0
475,60.0
476,64.0
477,53.0
478,64.0
479,59.0
480,71.0
481,44.0
482,62.0
483,59.0
484,65.0
485,50.0
486,45.0
487,60.0
488,52.0
489,65.0
490,56.0
491,68.0
492,61.0
493,60.0
494,55.0
495,53.0
496,46.0
497,61.0
498,70.0
499,42.0
500,53.0
501,57.0
502,58.0
503,62.0
504,65.0
505,70.0
506,62.0
507,54.0
508,62.0
509,68.0
510,44.0
511,62.0
512,61.0
513,58.0
514,63.0
515,59.0
516,61.0
517,59.0
518,50.0
519,65.0
520,65.0
521,66.0
522,56.0
523,58.0
524,52.0
525,48.0
526,68.0
527,60.0
528,58.0
529,49.0
530,53.0
531,65.0
532,43.0
533,66.0
534,66.0
535,60.0
536,51.0
537,57.0
538,61.0
539,72.0
540,59.0
541,56.0
542,74.0
543,70.0
544,63.0
545,67.0
546,45.0
547,52.0
548,68.0
549,53.0
550,59.0
551,60.0
552,56.0
553,35.0
554,62.0
555,63.0
556,56.0
557,47.0
558,70.0
559,58.0
560,59.0
561,68.0
562,52.0
563,50.0
564,46.0
565,66.0
566,65.0
567,52.0
568,56.0
569,63.0
570,59.0
571,51.0
572,50.0
573,59.0
574,58.0
575,54.0
576,67.0
577,55.0
578,55.0
579,61.0
580,58.0
581,52.0
582,57.0
583,64.0
584,60.0
585,54.0
586,73.0
587,50.0
588,66.0
589,54.0
590,54.0
591,46.0
592,58.0
593,49.0
594,54.0
595,70.0
596,56.0
597,65.0
598,52.0
599,43.0
600,54.0
601,54.0
602,48.0
603,63.0
604,66.0
605,71.0
606,58.0
607,58.0
608,52.0
609,50.0
610,67.0
611,63.0
612,51.0
613,76.0
614,67.0
615,55.0
616,53.0
617,56.0
618,65.0
619,63.0
620,60.0
621,74.0
622,68.0
623,57.0
624,61.0
625,61.0
626,70.0
627,55.0
628,47.0
629,64.0
630,68.0
631,48.0
632,60.0
633,45.0
634,66.0
635,64.0
636,60.0
637,76.0
638,60.0
639,55.0
640,51.0
641,63.0
642,37.0
643,48.0
644,68.0
645,50.0
646,58.0
647,67.0
648,54.0
649,56.0
650,50.0
651,68.0
652,62.0
653,56.0
654,44.0
655,68.0
656,52.0
657,49.0
658,48.0
659,71.0
660,65.0
661,64.0
662,62.0
663,50.0
664,63.0
665,55.0
666,56.0
667,54.0
668,69.0
669,60.0
670,51.0
671,59.0
672,67.0
673,70.0
674,61.0
675,50.0
676,66.0
677,58.0
678,57.0
679,58.0
680,68.0
681,65.0
682,45.0
683,55.0
684,64.0
685,53.0
686,56.0
687,61.0
688,69.0
689,63.0
690,52.0
691,61.0
692,60.0
693,59.0
694,61.0
695,64.0
696,71.0
697,59.0
698,60.0
699,53.0
700,64.0
701,60.0
702,61.0
703,55.0
704,60.0
705,44.0
706,60.0
707,65.0
708,49.0
709,67.0
710,55.0
711,59.0
712,68.0
713,60.0
714,50.0
715,63.0
716,77.0
717,67.0
718,70.0
719,64.0
720,55.0
721,59.0
722,55.0
723,66.0
724,65.0
725,57.0
726,58.0
727,49.0
728,58.0
729,53.0
730,52.0
731,65.0
732,65.0
733,55.0
734,67.0
735,61.0
736,51.0
737,60.0
738,57.0
739,71.0
740,53.0
741,56.0
742,76.0
743,67.0
744,65.0
745,54.0
746,77.0
747,55.0
748,68.0
749,60.0
750,59.0
751,65.0
752,56.0
753,62.0
754,62.0
755,72.0
756,47.0
757,40.0
758,59.0
759,48.0
760,59.0
761,66.0
762,60.0
763,65.0
764,49.0
765,51.0
766,55.0
767,51.0
768,52.0
769,54.0
770,70.0
771,60.0
772,48.0
773,66.0
774,71.0
775,53.0
776,61.0
777,52.0
778,54.0
779,53.0
780,64.0
781,52.0
782,60.0
783,68.0
784,63.0
785,67.0
786,51.0
787,66.0
788,63.0
789,58.0
790,61.0
791,59.0
792,63.0
793,43.0
794,54.0
795,59.0
796,58.0
797,57.0
798,66.0
799,68.0
800,63.0
801,59.0
802,41.0
803,50.0
804,46.0
805,51.0
806,50.0
807,58.0
808,62.0
809,61.0
810,57.0
811,62.0
812,58.0
813,69.0
814,62.0
815,61.0
816,64.0
817,50.0
818,56.0
819,71.0
820,49.0
821,56.0
822,63.0
823,61.0
824,52.0
825,47.0
826,55.0
827,55.0
828,50.0
829,62.0
830,59.0
831,68.0
832,48.0
833,62.0
834,55.0
835,73.0
836,30.0
837,56.0
838,53.0
839,73.0
840,57.0
841,63.0
842,52.0
843,64.0
844,63.0
845,61.0
846,59.0
847,62.0
848,61.0
849,58.0
850,63.0
851,65.0
852,56.0
853,58.0
854,52.0
855,44.0
856,60.0
857,59.0
858,60.0
859,50.0
860,65.0
861,45.0
862,53.0
863,57.0
864,62.0
865,54.0
866,56.0
867,44.0
868,70.0
869,61.0
870,51.0
871,54.0
872,61.0
873,69.0
874,66.0
875,62.0
876,43.0
877,72.0
878,67.0
879,56.0
880,56.0
881,52.0
882,47.0
883,58.0
884,43.0
885,61.0
886,57.0
887,56.0
888,48.0
889,65.0
890,44.0
891,51.0
892,68.0
893,44.0
894,66.0
895,71.0
896,56.0
897,70.0
898,63.0
899,62.0
900,64.0
901,66.0
902,47.0
903,61.0
904,55.0
905,50.0
906,57.0
907,58.0
908,53.0
909,66.0
910,57.0
911,52.0
912,45.0
913,61.0
914,49.0
915,59.0
916,55.0
917,65.0
918,56.0
919,54.0
920,53.0
921,61.0
922,48.0
923,57.0
924,57.0
925,58.0
926,57.0
927,53.0
928,56.0
929,50.0
930,62.0
931,55.0
932,55.0
933,56.0
934,61.0
935,52.0
936,51.0
937,52.0
938,61.0
939,63.0
940,62.0
941,57.0
942,67.0
943,64.0
944,60.0
945,64.0
946,61.0
947,65.0
948,53.0
949,71.0
950,61.0
951,56.0
952,58.0
953,60.0
954,51.0
955,67.0
956,47.0
957,60.0
958,60.0
959,62.0
960,60.0
961,57.0
962,63.0
963,57.0
964,61.0
965,61.0
966,62.0
967,67.0
968,72.0
969,51.0
970,49.0
971,65.0
972,61.0
973,65.0
974,54.0
975,62.0
976,52.0
977,67.0
978,59.0
979,54.0
980,56.0
981,68.0
982,71.0
983,67.0
984,61.0
985,73.0
986,64.0
987,52.0
988,65.0
989,57.0
990,63.0
991,66.0
992,70.0
993,75.0
994,65.0
995,67.0
996,60.0
997,72.0
998,50.0
999,58.0
